F4,-39.5636,  3.193 , 28.2899,  0.0785,  6.1057, -4.1756, -7.438 ,  0.    ,  0.    , -1.8223, -0.7097,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.5435,-14.4986
F9,-39.5695,  3.2499, 28.1625,  0.0784,  6.1054, -4.1603, -7.453 ,  0.    ,  0.    , -1.8199, -0.7104,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.4845,-14.6325
A10,-41.1823,  3.9895, 29.4488,  0.2523,  6.109 , -4.5401, -7.837 ,  0.    ,  0.    , -1.8416, -0.7015,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.9913,-14.3117
G4,-41.1823,  3.9895, 29.4488,  0.2523,  6.109 , -4.5401, -7.837 ,  0.    ,  0.    , -1.8416, -0.7015,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.9913,-14.3117
D2,-37.8633,  1.5893, 28.2113,  0.0583,  5.854 , -4.362 , -7.5414,  0.    ,  0.    , -1.7872, -0.7307,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.9645,-15.6072
D9,-38.1613,  1.5864, 28.3162,  0.058 ,  5.8578, -4.3609, -7.5805,  0.    ,  0.    , -1.7887, -0.7298,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.9705,-15.832 
E9,-37.8886,  1.595 , 28.3836,  0.059 ,  5.8603, -4.3997, -7.5787,  0.    ,  0.    , -1.788 , -0.7305,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.9701,-15.5175
F3,-38.0753,  1.5938, 28.4363,  0.0591,  5.8618, -4.4005, -7.5567,  0.    ,  0.    , -1.7893, -0.7293,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.9845,-15.6157
C8,-38.2808,  1.5919, 28.1977,  0.0582,  5.8601, -4.3723, -7.5525,  0.    ,  0.    , -1.7886, -0.7296,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.9659,-16.0499
G3,-40.8933,  3.5215, 28.7384,  0.1432,  5.7259, -4.4908, -7.6343,  0.    ,  0.    , -1.8052, -0.7249,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.7447,-15.6748
N9,-38.4108,  2.2634, 29.1674,  0.0783,  5.7063, -4.5919, -7.502 ,  0.    ,  0.    , -1.7792, -1.1566,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.1993,-15.0256
B2,-39.7663,  3.4813, 26.0891,  0.0678,  5.2776, -4.2684, -6.6831,  0.    ,  0.    , -1.7866, -0.6968,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.8466,-16.4389
P3,-40.3512,  3.3394, 29.2066,  0.1109,  5.5022, -4.2923, -7.5393,  0.    ,  0.    , -1.7829, -2.1871,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.6532,-16.3405
A11,-38.7145,  1.5235, 29.031 ,  0.083 ,  5.4027, -4.2576, -7.3318,  0.    ,  0.    , -1.7801, -2.1843,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.1169,-17.111 
A3,-38.4569,  1.5182, 28.356 ,  0.0672,  5.5006, -4.1739, -7.2346,  0.    ,  0.    , -1.7791, -1.5393,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.1838,-16.558 
